,avg_hours_per_day,std_hours_daily,std_hours_monthly,total_days_worked,overtime_ratio
31,10.109408263305323,0.3076482089710232,0.08821617021996031,238,1.0
32,6.709665977961433,0.2999596428160105,0.054500621043202,242,0.0
33,10.518214624881292,0.29884449644944855,0.058392301901979714,234,1.0
34,6.182887517146776,0.27760267901505425,0.06453963727449503,243,0.0
35,6.586388888888888,0.2984167125865237,0.05159443750426632,240,0.0
36,10.272241379310346,0.3035182369118388,0.06588107674401983,232,1.0
37,9.982733011937558,0.2858516734525315,0.06594367346050016,242,1.0
38,5.979567632850242,0.2972133732676858,0.09092124255328803,230,0.0
39,6.775967939304944,0.2921177931173167,0.07324285308091631,227,0.0
40,7.690160390516039,0.3056256998247581,0.05192403700988988,239,0.14225941422594143
41,7.204732468123862,0.2845449299508924,0.09260241930797873,244,0.0
42,7.594769503546099,0.30514299567200004,0.07869298081648987,235,0.11063829787234042
43,6.95264233241506,0.3178550153173413,0.051511574669447176,242,0.0
44,7.008878472222222,0.3149531071288215,0.07185591675008841,240,0.0
45,7.201573315118397,0.29589456457123897,0.08219038155344932,244,0.004098360655737705
46,7.1728749999999994,0.30817033367282526,0.043120990561083074,240,0.008333333333333333
47,7.636801418439717,0.3116720861036219,0.09230654930380511,235,0.11914893617021277
48,7.83278129395218,0.2961809089177023,0.04559218373791313,237,0.2616033755274262
49,6.974765051395007,0.3119167284795888,0.09052320766235053,227,0.0
50,6.906424220272905,0.28961518777707396,0.05829982791020849,228,0.0
51,10.895463728191,0.30420544569324187,0.06634975851438438,242,1.0
52,9.125665729020158,0.30316557211889955,0.05541230574830821,237,1.0
53,6.831459786145978,0.27906181250549916,0.06621100215365736,239,0.0
54,7.3160499058380415,0.3104232425048926,0.04393193966999157,236,0.0211864406779661
55,8.610798041894354,0.311583892199974,0.06174718509855309,244,0.9713114754098361
56,6.784845288326301,0.2950064383650507,0.0752882173545793,237,0.0
57,10.986099773242628,0.3159426398769554,0.07397504717084702,245,1.0
58,7.68658467939305,0.3027352732521384,0.041982222847316404,227,0.17180616740088106
59,9.948856881572931,0.31319429085940464,0.06088529159247184,243,1.0
60,7.9055276615527665,0.312018951040719,0.03934669577454693,239,0.3891213389121339
61,10.672414617486337,0.30162828552207793,0.03787628706988188,244,1.0
62,10.496171548117156,0.2915206454350033,0.06484305595811327,239,1.0
63,10.069261664261665,0.31270897252420343,0.05051743280614634,231,1.0
64,6.607014174668495,0.29476917057123964,0.06713328896242288,243,0.0
65,7.497914908579466,0.2832914658104325,0.06221186281571675,237,0.05063291139240506
66,10.727235717498877,0.2729194524850313,0.07192940825121158,247,1.0
67,6.184816810344828,0.30135470770984446,0.08043825205319659,232,0.0
68,6.609300048947627,0.2789062847518742,0.08026163601608363,227,0.0
69,6.07624634502924,0.2804976538442189,0.04446029283066293,228,0.0
70,9.971745709123757,0.28548736032515265,0.04400859752381321,246,1.0
71,7.42145202020202,0.2917561304865799,0.05152093049539861,242,0.02066115702479339
72,6.493810013717422,0.2847527394155275,0.05950108145876679,243,0.0
73,6.299470449172577,0.2845542656240089,0.0496225720913333,235,0.0
74,9.316973304473304,0.29133856258140395,0.0770401621304959,231,1.0
75,6.097862787356322,0.2879511325468833,0.08700588963758438,232,0.0
76,7.217327264239029,0.285977028084907,0.04761801718606456,238,0.0
77,7.100070018365472,0.30205774991902257,0.06639865994994645,242,0.0
78,9.914107744107746,0.2982920757272086,0.07672568630710026,231,1.0
79,10.477788647342997,0.3013667810340338,0.062206559575414766,230,1.0
80,6.906938633193863,0.2945512458116299,0.06148461042340756,239,0.0
81,7.58909243295019,0.30339471163352477,0.07991936774751425,232,0.08620689655172414
82,6.079724499089253,0.2943418133372729,0.04476732782103606,244,0.0
83,6.001112288135593,0.28698764661637055,0.043433847929177184,236,0.0
84,8.983123278236915,0.30337051660835973,0.08033025153435187,242,1.0
85,10.426184640522877,0.3131386822963048,0.06388551746356876,238,1.0
86,8.387526183970857,0.27280974179862133,0.06559115514918908,244,0.9221311475409836
87,7.9120386266094425,0.29151719521946,0.04933009998347404,233,0.40772532188841204
88,7.105291842475386,0.29158108857541104,0.04628810696701892,237,0.004219409282700422
89,9.688633193863318,0.2863867818652617,0.07725783365161487,239,1.0
90,7.770347512784752,0.3013260125248705,0.07159022753220359,239,0.2175732217573222
91,6.284280356305673,0.2970647525484169,0.03349157949544817,237,0.0
92,6.306108726752504,0.3147514859255347,0.08213415371313623,233,0.0
93,8.831585038986356,0.3114763351845715,0.07221656056055822,228,0.9956140350877193
94,7.722377344877344,0.30367038294252924,0.07246149128325488,231,0.19480519480519481
95,7.317479732951836,0.2713736160733708,0.04894133415573997,233,0.004291845493562232
96,10.798262483130904,0.2956162887590206,0.06809641885687191,247,1.0
97,10.40136394557823,0.30439825025914796,0.06519113352822657,245,1.0
98,5.994326703246457,0.30340839593398033,0.0724128074756391,243,0.0
99,6.113110181311018,0.32177730447442116,0.07866891591028499,239,0.0
100,8.133578096539162,0.2979867210928537,0.06862385449388071,244,0.6967213114754098
101,7.306164990421457,0.32273693686207344,0.0475508695482143,232,0.008620689655172414
102,7.105030345471522,0.3052452368512967,0.0532512804422527,238,0.0
103,6.327729314420803,0.29569685392448375,0.07798067704508269,235,0.0
104,8.1285121602289,0.2861738073402626,0.06303240527946756,233,0.6652360515021459
105,7.98643255701116,0.26726010049843396,0.05977316165414076,229,0.4672489082969432
106,10.509096921596921,0.30665045566291943,0.07278744708937518,231,1.0
107,7.9932840307840305,0.2918022262172735,0.0880306891835292,231,0.4675324675324675
108,6.103653752436647,0.2760742462786244,0.07666760310771735,228,0.0
109,7.587908917501192,0.28092136449257993,0.06926705481035793,233,0.06437768240343347
110,6.890321256038647,0.3040937156292478,0.06683630141072366,230,0.0
111,9.295999525166192,0.31919778281399236,0.0722778846155605,234,1.0
112,10.806078364950316,0.2826356108226116,0.05951804053600821,246,1.0
113,5.995219806763284,0.3117684071979395,0.05373995805790058,230,0.0
114,7.788609977324264,0.29518124628864656,0.07105899075348958,245,0.23265306122448978
115,7.71770715630885,0.27487787766799116,0.06494560672572541,236,0.15677966101694915
116,6.189450379867046,0.2831699616965777,0.056517040134435516,234,0.0
117,7.120614224137931,0.32458149170593625,0.039774956600260855,232,0.01293103448275862
118,7.825193287037036,0.27620586664169455,0.06874309254092745,240,0.29583333333333334
119,7.619401803118908,0.3080290881785045,0.09622989539629717,228,0.11842105263157894
120,6.002463200379866,0.27938634922793876,0.08037384531200636,234,0.0
121,9.11312647754137,0.2968061611407182,0.058535899341189995,235,1.0
122,8.684139595103577,0.32306860326984255,0.06277724119342092,236,0.9788135593220338
123,9.993131642512077,0.2929671106647452,0.06650185963219561,230,1.0
124,6.900539923039923,0.284796858526935,0.06980955766898221,231,0.0
125,6.99935763888889,0.3041732805740806,0.05730359898127551,240,0.0
126,6.2862301587301594,0.31405419879121377,0.08230991948442168,231,0.0
127,6.3661511299435025,0.3056084765592565,0.0761241597791223,236,0.0
128,8.19166087962963,0.2971157350049789,0.07238544429235581,240,0.7291666666666666
129,6.4520891203703705,0.3151431220047751,0.0588094328783988,240,0.0
130,6.682986714975844,0.3017011062198977,0.09856180651604868,230,0.0
131,7.4826477541371155,0.29140090801925084,0.05288133125208134,235,0.03829787234042553
132,9.920131519274378,0.31288698618995603,0.055473188192256245,245,1.0
133,7.415638297872341,0.29371370308267913,0.07135449257737568,235,0.00851063829787234
134,7.4953384687208215,0.29529781765925694,0.06620951627309206,238,0.04201680672268908
135,5.998969652471855,0.2875468261702452,0.06724941130311507,227,0.0
136,6.85954534662868,0.2736884968860533,0.06668576040933324,234,0.0
137,6.131909722222222,0.30078883881690965,0.07968870521097518,232,0.0
138,7.67480543318649,0.28232179099043103,0.06770591820735458,227,0.09691629955947137
139,8.878969421101775,0.3048386685733428,0.0718947364981192,238,1.0
140,10.895845306513408,0.30355949410050687,0.0662968383682625,232,1.0
141,10.692001669051026,0.3167396453513251,0.04188362636772399,233,1.0
142,7.060316091954023,0.3016817394025221,0.060389154391373615,232,0.0
143,9.009179138321995,0.2940221428307152,0.059912476819165936,245,1.0
144,7.420447466294746,0.2949671078665678,0.059132019264771955,239,0.03347280334728033
145,7.585973922902495,0.3044018692687746,0.08403645168464467,245,0.07346938775510205
146,6.624136698939603,0.3178489145537028,0.049797100089358864,241,0.0
147,6.192764830508475,0.3179692820147781,0.07701202383111704,236,0.0
148,6.472303436911488,0.3119169027133294,0.05747295730349762,236,0.0
149,8.195051440329218,0.3105541185251595,0.08905237784943658,243,0.6831275720164609
150,6.787695733708392,0.2717460652981987,0.07372251838272,237,0.0
151,7.302139479905438,0.30308337903294846,0.04197235820233758,235,0.01702127659574468
152,6.822407010014305,0.3088207903208703,0.09425120515230266,233,0.0
153,7.322458937198068,0.29804066450644345,0.07631558871937391,230,0.013043478260869565
154,6.164361829501916,0.3143821591654218,0.06403528455857593,232,0.0
155,7.610284810126583,0.29380366677300157,0.0840321109471597,237,0.09282700421940929
156,6.5951353874883285,0.31829537799863317,0.08288858641109309,238,0.0
157,10.648925376647835,0.2978148655761136,0.07444376164339465,236,1.0
158,6.20442731277533,0.2823785384971703,0.07065497208443514,227,0.0
159,8.591902250351618,0.3000731063992163,0.06657495393112485,237,0.9620253164556962
160,6.001353864734299,0.29485160353289847,0.06508109039894062,230,0.0
161,6.281751101321586,0.30602119813204565,0.09183095872209608,227,0.0
162,7.9055698005698,0.28420741249501486,0.09759716913869955,234,0.3547008547008547
163,7.175699035812673,0.29152067546179045,0.06728621631508505,242,0.0
164,6.651255274261604,0.30651568419373343,0.0741984316589647,237,0.0
165,7.906068376068376,0.30984151739696986,0.056992809935869006,234,0.38461538461538464
166,6.718815667131567,0.3106013054865065,0.07844388257221245,239,0.0
167,6.290588023088023,0.3221292197973265,0.08943794867086245,231,0.0
168,7.178114997713763,0.28791777207710334,0.04937420244775786,243,0.0
169,6.286431712962963,0.31853414621321874,0.06677625535797939,240,0.0
170,7.217978595478596,0.28735907201313404,0.0757347907843511,231,0.004329004329004329
171,7.809089371980676,0.3000750363232913,0.05208323589926064,230,0.2565217391304348
172,6.805152662993573,0.3223801201660619,0.07706450050202918,242,0.0
173,6.484045584045584,0.29164071434511757,0.06816835043739898,234,0.0
174,7.651214845550945,0.3120443923551523,0.0830707270008438,241,0.12863070539419086
175,7.585962725546059,0.28253723599127883,0.07912834497496249,234,0.04700854700854701
176,9.179540598290597,0.2802815078690474,0.049674457074952307,234,1.0
177,6.378153248587569,0.2861808860552732,0.0478339285350035,236,0.0
178,8.47764719848053,0.2842555600241882,0.05506517209599044,234,0.9700854700854701
179,6.9651218123861565,0.3113988122824901,0.06167666473344163,244,0.0
180,6.474620792992162,0.32824060910017666,0.05522074788836395,241,0.0
181,8.876004361799817,0.29133335982979885,0.09339918353887038,242,1.0
182,6.58834186159844,0.29526113476195787,0.056204881315743555,228,0.0
183,10.995573136427566,0.29863883945332714,0.05836872826450554,237,1.0
184,7.810652071563088,0.2845646156122051,0.05235064312293789,236,0.25
185,7.22925660291439,0.25628267355268974,0.055668623422518236,244,0.0
186,6.419389838556505,0.3048313332581922,0.07917616141643545,234,0.0
187,6.779623617123617,0.2994557803572176,0.050231631482668404,231,0.0
188,7.390809591642925,0.3011681292163029,0.05171214079093711,234,0.02564102564102564
189,6.192049516908213,0.3000614469813834,0.05249863245446404,230,0.0
190,6.0146602288984266,0.31991623518426304,0.055727492206242804,233,0.0
191,7.3010291438979955,0.2818507606039339,0.04095407882530507,244,0.012295081967213115
192,7.061997245179064,0.3228596247928962,0.08547295805061493,242,0.0
193,8.724735996326904,0.29501107836803087,0.04903918895631108,242,0.9917355371900827
194,10.807604755178907,0.29771754281906165,0.0868727514823577,236,1.0
195,7.41028883972468,0.29716098517749157,0.06591493277706661,226,0.02654867256637168
196,9.190491803278686,0.2877807299804729,0.060294782229103235,244,1.0
197,7.393010477582846,0.29669901765405243,0.08856548741019384,228,0.008771929824561403
198,7.402587597971415,0.28200231915649815,0.06961364881356692,241,0.012448132780082987
199,6.711708214624881,0.28094848695991703,0.06578444508433691,234,0.0
200,9.230231673582296,0.3433030387124604,0.045155197242453274,241,1.0
201,6.880860065086006,0.2890133328280132,0.05527913154777625,239,0.0
202,9.292572463768117,0.29567596171625604,0.06802158465897515,230,1.0
203,6.0161487142164,0.2759922639313227,0.07266353399673299,229,0.0
204,6.326000243664718,0.29952623363451913,0.05085978258937152,228,0.0
205,6.406121659634318,0.30397496767790194,0.08526298070117791,237,0.0
206,8.751425846447306,0.28476399146680387,0.06353144045191167,233,0.9957081545064378
207,7.389827546296297,0.3118246193670392,0.04909948566839894,240,0.03333333333333333
208,6.196189083820663,0.2896130192424688,0.05163535055889136,228,0.0
209,7.706279637377963,0.2993341359798614,0.06613177071774046,239,0.18828451882845187
210,7.50663439372983,0.3000615145838678,0.054459182200920886,241,0.06224066390041494
211,9.075687613843352,0.28326272400143215,0.05651518421303518,244,1.0
212,5.993242277547257,0.3164594854576627,0.04626283153953241,241,0.0
213,6.030856290174472,0.2945562521758579,0.06427077770557468,242,0.0
214,6.020102278010228,0.29409027926577797,0.08310063606195647,239,0.0
215,6.8990951711204875,0.28436129303967994,0.05367711447312622,237,0.0
216,10.781685108344858,0.293150865961612,0.0887579796723895,241,1.0
217,8.983126503126503,0.3137197665088941,0.07605429814056612,231,1.0
218,7.383425160697888,0.305133952795567,0.057236160852805855,242,0.028925619834710745
219,6.823666187739463,0.2863187864318864,0.06895050411674325,232,0.0
220,6.789116575591986,0.2816787582470973,0.0646520986524439,244,0.0
221,7.409312285854136,0.327454063592895,0.0607887184548029,227,0.030837004405286344
222,10.82543586269196,0.31511251291249875,0.05390446135708953,246,1.0
223,6.877650214592275,0.3245835392200462,0.058244354575759716,233,0.0
224,8.906513949013949,0.3012751066290724,0.07027764981453981,231,1.0
225,6.68345188284519,0.29195971587531866,0.05001540021431937,239,0.0
226,7.924495583449559,0.30345616845002443,0.054970878167880044,239,0.3807531380753138
227,6.310503323836657,0.2952188261554834,0.05985435812371679,234,0.0
228,7.887926545792654,0.28320777197578123,0.05732265240430685,239,0.32217573221757323
229,8.882879515317788,0.28636113804698027,0.0691448943553151,243,1.0
230,7.089900137741047,0.29180701343698223,0.06028682001746313,242,0.0
231,7.4908156028368795,0.32413766268825667,0.06763384301466153,235,0.05106382978723404
232,8.685538548752834,0.30099850070245643,0.05254805295110115,245,0.9877551020408163
233,6.802448347107438,0.30445392101866325,0.09854588589787033,242,0.0
234,9.126422039323273,0.28425558501002934,0.06328117928266953,243,1.0
235,7.0165869667135485,0.304873575781206,0.07074267858268546,237,0.004219409282700422
236,6.7042970272904485,0.28670321188914877,0.059031618499144345,228,0.0
237,8.402038626609443,0.27893938646005195,0.07190010714020886,233,0.9184549356223176
238,6.483074151557415,0.2903134635836789,0.0570494532025888,239,0.0
239,7.233100241545894,0.30176728172597195,0.05294429096774726,230,0.004347826086956522
240,8.690202020202019,0.3172995116267332,0.06381841429753761,231,0.9826839826839827
241,6.037342143906021,0.30205218941822604,0.08539579802764326,227,0.0
242,7.282165484633569,0.29289376257996086,0.06972352379993604,235,0.00851063829787234
243,9.377237144168962,0.30808051135146924,0.06486599645106943,242,1.0
244,7.309830051570557,0.2867838195566705,0.042029150350215976,237,0.008438818565400843
245,7.1137529550827425,0.2893825093293924,0.05993623932289153,235,0.0
246,7.438477452347746,0.2810268963092574,0.046521805082227655,239,0.03347280334728033
247,7.57411306042885,0.3206182193098591,0.0627795285059606,228,0.08771929824561403
248,9.963191029143898,0.29191600647294047,0.09006740293788451,244,1.0
249,6.214981325863679,0.30846723086824707,0.07132103650390481,238,0.0
250,6.810724121557455,0.29373297506164386,0.07253174031195038,234,0.0
251,6.655866150961088,0.30502932273612704,0.08067843906466923,237,0.0
252,7.514910468319559,0.3033660408814728,0.08157792816951287,242,0.06198347107438017
253,6.40839790448343,0.3105918201483647,0.07433827313053262,228,0.0
254,10.702960618846696,0.28895255285281607,0.039873153524530185,237,1.0
255,7.003219806763286,0.2969853277775858,0.04758800005307437,230,0.0
256,8.629089635854344,0.27930145620551045,0.05349997731728584,238,0.9915966386554622
257,10.40263888888889,0.31107487312234433,0.07269642425412036,246,1.0
258,6.731132756132755,0.29383887036193024,0.07500558758364147,231,0.0
259,7.0899406457739795,0.3002072094085284,0.07032328770772857,234,0.0
260,7.680787229137851,0.30964617244424913,0.09214807452041104,241,0.14522821576763487
261,6.798771808999081,0.3284698481683869,0.06807959573770406,242,0.0
262,7.80546943231441,0.29062679253821483,0.05192134220077515,229,0.25327510917030566
263,7.0984033816425125,0.28680718040214004,0.06997474409090064,230,0.004347826086956522
264,8.88621676163343,0.2977351660791224,0.06205049512893808,234,1.0
265,7.604899320718098,0.30087285645992684,0.06756956470022575,229,0.1091703056768559
266,9.119233288166216,0.29952685606831786,0.07291819175182772,246,1.0
267,6.820739942528735,0.30510406528348855,0.07403277313766321,232,0.0
268,7.5126982480405715,0.29250515456399456,0.043214365340735535,241,0.05394190871369295
269,6.712491654744873,0.28974987790917783,0.05417832475743827,233,0.0
270,7.8991654795821455,0.30312217258718827,0.08861381573377024,234,0.3333333333333333
271,8.205001129177957,0.32226642661247207,0.05538219008437825,246,0.7560975609756098
272,7.165214592274678,0.2937409675795177,0.07076552147606091,233,0.0
273,6.510595238095237,0.3015232754809731,0.0706885752501244,231,0.0
274,7.932475845410628,0.3062088877086534,0.0758109782752095,230,0.4260869565217391
275,6.717376142376143,0.31082823636752677,0.05979299803818735,231,0.0
276,8.616050275482094,0.3140673477853216,0.04983479113210503,242,0.9752066115702479
277,6.7559891304347826,0.29261690857878464,0.07776692026480517,230,0.0
278,7.7105482134116485,0.2896026584322877,0.05113938346080304,227,0.1762114537444934
279,6.608694327238632,0.3107915549552871,0.054539325152940764,237,0.0
280,7.345515705578996,0.2961422140181297,0.08668568461333404,237,0.016877637130801686
281,6.168100858369098,0.27904290195724574,0.046623770462391315,233,0.0
282,7.386711943220754,0.30853471734105314,0.07699512808127852,227,0.013215859030837005
283,8.098430373605044,0.2824763645234355,0.08013074003081565,229,0.6331877729257642
284,6.020169234360411,0.2994575122050347,0.058328619322309705,238,0.0
285,9.813845220766616,0.3211048583630773,0.08221829746606373,229,1.0
286,6.108189257722452,0.27521502429108485,0.07930435400248904,241,0.0
287,8.305402717127608,0.30481010247474716,0.07604646951910621,229,0.868995633187773
288,7.521103958035288,0.2786111456372561,0.040298120615092255,233,0.05150214592274678
289,6.406720393232738,0.29528374687918557,0.07916175902879483,243,0.0
290,10.00545560204556,0.31823513387120167,0.07236327104078744,239,1.0
291,7.097786016949152,0.3060312505998367,0.05549899017525785,236,0.00423728813559322
292,6.407837219935986,0.29562441852719407,0.07393865910962961,243,0.0
293,7.803427128427129,0.2880671351205011,0.05047229410804089,231,0.2857142857142857
294,6.29586214845551,0.31410307773642154,0.06161367505205674,241,0.0
295,7.136065808297568,0.2962341474910436,0.06679368072202774,233,0.0
296,8.798176638176638,0.2818531771786292,0.05862232907592303,234,1.0
297,7.500663706739527,0.2964429721039837,0.08270067219113955,244,0.03278688524590164
298,7.083401261523533,0.3003647419400244,0.05092273390335277,229,0.004366812227074236
299,6.276725403817916,0.3107923098440208,0.0751045187928218,227,0.0
300,7.098347763347763,0.2981511823585623,0.07845400662923564,231,0.004329004329004329
301,7.805346304454234,0.2928771389628448,0.07206767735956535,227,0.23788546255506607
302,10.90283052039381,0.3179109791839747,0.06323868284500198,237,1.0
303,6.1924824929971996,0.2845900239989486,0.07052314800468781,238,0.0
304,5.994694444444445,0.304770297207237,0.04107994492600082,230,0.0
305,10.050054855275443,0.3070425670013035,0.05856154431411308,238,1.0
306,7.678097461685824,0.3067817408450112,0.07097498181732688,232,0.125
307,5.978927895981087,0.28752927784338417,0.08313184786317127,235,0.0
308,7.978443486590038,0.30429959500290693,0.09303574837957174,232,0.4482758620689655
309,10.008350095785444,0.2731341619807158,0.07883163298676764,232,1.0
310,7.78325819672131,0.3258547766462819,0.09452410030538232,244,0.2786885245901639
311,7.9786750348675035,0.29205933970288467,0.04775052502252395,239,0.4435146443514644
312,7.403508141762453,0.32451525565777567,0.07868343800631511,232,0.021551724137931036
313,7.212850091827365,0.2677741385580578,0.04594098491626366,242,0.0
314,7.081466714559387,0.3027784037335015,0.07455674188683895,232,0.0
315,6.293542824074075,0.31189473980058147,0.044857996524699704,240,0.0
316,6.192324879227053,0.31975927442400304,0.09741091593540384,230,0.0
317,6.202630172013017,0.28833214456077855,0.06371097170898483,239,0.0
318,8.909899817850638,0.280980527090656,0.0861962636626898,244,0.9959016393442623
319,6.809992997198879,0.286682988615629,0.06651401341485509,238,0.0
320,9.455226337448561,0.3278124274822544,0.08688965316904163,243,1.0
321,10.81049701561065,0.291959307981969,0.045663151391337045,242,1.0
322,6.92431697931698,0.2863245658888475,0.06765013364180039,231,0.0
323,7.79930669398907,0.2886066684257614,0.04447988115777115,244,0.23770491803278687
324,7.168747563352826,0.29974919549543494,0.07848560403324999,228,0.0
325,6.453228166438043,0.31608483329612497,0.059978435095579104,243,0.0
326,7.936015283842794,0.327517111753392,0.08156103618625625,229,0.43231441048034935
327,7.822759412304867,0.2883895162053226,0.0629630489841526,242,0.2644628099173554
328,7.975096108766995,0.2811278853197206,0.06099003514873689,237,0.46835443037974683
329,6.815337713231904,0.2885205276943117,0.06674834946346557,241,0.0
330,6.073565400843882,0.31335642563088123,0.060104522104959146,237,0.0
331,6.410002354048964,0.31108525199809883,0.06855817382805586,236,0.0
332,10.695543234767024,0.29655722191505596,0.0752534909163865,248,1.0
333,6.985387275242046,0.31902760321019186,0.08069404335731485,241,0.0
334,7.986834251606979,0.2972431148306884,0.06894659908713167,242,0.44214876033057854
335,9.466814892623717,0.3302123668246772,0.07495741013106452,238,1.0
336,7.715425194931774,0.3198743753850845,0.04760879788317082,228,0.21929824561403508
337,7.72597758702909,0.2920976963344285,0.060006805433848565,233,0.18454935622317598
338,8.896329022988505,0.3187010544295954,0.09020448303950335,232,0.9956896551724138
339,7.781327941865917,0.2935857881751312,0.080249223843545,237,0.22362869198312235
340,10.472171934865898,0.30685040173314915,0.07952637069977533,232,1.0
341,6.202743961352657,0.28624725695200637,0.07478841740516194,230,0.0
342,6.620693226120858,0.28471111924892006,0.03786823472533199,228,0.0
343,7.992996632996634,0.2942611603727409,0.05596923964469417,231,0.47186147186147187
344,6.885680076628352,0.2911659697034492,0.0861344781033905,232,0.0
345,9.377876417233558,0.29025083874293417,0.05016302524945779,245,1.0
346,6.619438431938432,0.3049972209401116,0.06289358894016972,231,0.0
347,7.5818644261545485,0.298997169578812,0.07782957788026318,243,0.08641975308641975
348,7.59510101010101,0.2946991589018644,0.07887345671543068,242,0.09504132231404959
349,6.873507092198581,0.3099351157681334,0.08102007858729876,235,0.0
350,6.287247474747474,0.31413734079936617,0.0558712908044365,231,0.0
351,6.376486354775829,0.31927918320363835,0.06822413171041296,228,0.0
352,7.334411976911977,0.2988794445669474,0.04936184573802387,231,0.008658008658008658
353,10.494040835707503,0.27102694312445896,0.06875616807266624,234,1.0
354,6.994789915966386,0.2740356883820808,0.0675573228511464,238,0.0
355,9.909392076502732,0.3177134415401452,0.08787831906426727,244,1.0
356,6.892396694214876,0.3210244957935968,0.07020842923493884,242,0.0
357,7.998314009661836,0.3070237601658047,0.05541574460876102,230,0.5304347826086957
358,7.311344671201814,0.30094069000296825,0.05021699343581651,245,0.012244897959183673
359,6.114925444925444,0.3149458314231934,0.09684977362447714,231,0.0
360,6.318081125058113,0.3208433593967069,0.07557470947168055,239,0.0
361,6.416490429505136,0.2929426819494877,0.046196290295801995,238,0.0
362,6.01962540341171,0.29176608684834626,0.0810658598747766,241,0.0
363,6.903253968253968,0.29468700196542014,0.05878199849848501,231,0.0
364,9.704113475177305,0.2941733073056057,0.07033778050981726,235,1.0
365,7.789356600189932,0.27560046088134094,0.062043351513269805,234,0.23076923076923078
366,6.412108695652173,0.28198878942644556,0.05853897427019708,230,0.0
367,10.391128117913832,0.2976511437069253,0.07845379022758218,245,1.0
368,8.524001406469761,0.2740944264327296,0.04133571602649911,237,0.9620253164556962
369,6.58656795224977,0.3340456262325281,0.06288997757018353,242,0.0
370,7.5865811965811965,0.2842703084247785,0.06295166986161015,234,0.07692307692307693
371,6.104338404794835,0.2978896349212484,0.053950319298465416,241,0.0
372,6.29157244248654,0.29498244993938033,0.05064916020605285,227,0.0
373,6.482304837164751,0.30908006660675474,0.07172154106314313,232,0.0
374,10.983654910096817,0.3241047151560941,0.08755699463955303,241,1.0
375,8.008833333333333,0.30677158274300953,0.08018912497505669,230,0.5173913043478261
376,7.591120293847567,0.29693656518871814,0.07975292150308304,242,0.06611570247933884
377,10.40962620027435,0.2956931852460674,0.09389037859898561,243,1.0
378,8.79542212518195,0.30124458639401214,0.06234293222128667,229,1.0
379,10.000467772967772,0.3062588326915029,0.05371514891147047,231,1.0
380,7.885713245997089,0.2724837329701488,0.07560496196392688,229,0.34934497816593885
381,7.795277777777779,0.29989317799822746,0.07300073207299583,237,0.2616033755274262
382,7.469465191332411,0.3278394071924669,0.09292275806545108,241,0.04979253112033195
383,7.561153381642512,0.31382315744300787,0.06335982138099719,230,0.0782608695652174
384,6.814644208037826,0.3245575064687609,0.06931644118092017,235,0.0
385,6.987524717514124,0.30347926369364947,0.05073330902731753,236,0.0
386,9.614905857740586,0.3115379847203702,0.08690864486540352,239,1.0
387,10.09835300925926,0.2898581818282975,0.056896580505873755,240,1.0
388,9.394445592286502,0.3218156342215099,0.06311010590298302,242,1.0
389,6.366061039580353,0.27897340412816396,0.0595329516619391,233,0.0
